step,x,y,type,pole,arc_deg
1322,-62.0747,-162.9774,wrap,2,0
1323,-60.1891,-165.013,wrap,2,0
1324,-58.4125,-167.1445,wrap,2,0
1325,-56.75,-169.366,wrap,2,0
1326,-55.206,-171.6716,wrap,2,0
1327,-53.7848,-174.0547,wrap,2,0
1328,-52.4903,-176.509,wrap,2,0
1329,-51.326,-179.0277,wrap,2,0
1330,-50.2951,-181.6038,wrap,2,0
1331,-49.4004,-184.2304,wrap,2,0
1332,-48.6444,-186.9001,wrap,2,0
1333,-48.0292,-189.6058,wrap,2,0
1334,-47.5565,-192.34,wrap,2,0
1335,-47.2274,-195.0952,wrap,2,0
1336,-47.0431,-197.8638,wrap,2,0
1337,-47.0038,-200.6383,wrap,2,0
1338,-47.1099,-203.411,wrap,2,0
1339,-47.3609,-206.1744,wrap,2,0
1340,-47.7562,-208.9209,wrap,2,0
1341,-48.2947,-211.6429,wrap,2,0
1342,-48.9749,-214.333,wrap,2,0
1343,-49.7949,-216.9838,wrap,2,0
1344,-50.7526,-219.588,wrap,2,0
1345,-51.8452,-222.1386,wrap,2,0
1346,-53.0699,-224.6285,wrap,2,0
1347,-54.4231,-227.0509,wrap,2,0
1348,-55.9013,-229.3991,wrap,2,0
1349,-57.5004,-231.6668,wrap,2,0
1350,-59.216,-233.8476,wrap,2,0
1351,-61.0433,-235.9357,wrap,2,0
1352,-62.9774,-237.9253,wrap,2,0
1353,-65.013,-239.8109,wrap,2,0
1354,-67.1445,-241.5875,wrap,2,0
1355,-69.366,-243.25,wrap,2,0
1356,-71.6716,-244.794,wrap,2,0
1357,-74.0547,-246.2152,wrap,2,0
1358,-76.509,-247.5097,wrap,2,0
1359,-79.0277,-248.674,wrap,2,0
1360,-81.6038,-249.7049,wrap,2,0
1361,-84.2304,-250.5996,wrap,2,0
1362,-86.9001,-251.3556,wrap,2,0
1363,-89.6058,-251.9708,wrap,2,0
